id,thread_id,author,body,timestamp,unix_timestamp,position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,hasPaidProductPlacement,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,source_filename,date_collected,youtube_url
L9MQnNG949U,UCi_IS8AViVv8r47SJcmN-lA,97b409fe97169457cebcd340d1c83c18580f556d47784866,"The official death toll from Cyclone Idai, hit Mozambique, Malawai and Zimbabwe, over a week ago, risen to 761 across the three countries, with the UN saying that number is expected to rise as there are more bodies still in the floodwaters. Thousands remain trapped #needs #help #",2019-03-28 17:58:44,1553795924,416,UCi_IS8AViVv8r47SJcmN-lA,Consultative Credit,L9MQnNG949U,2019-03-28T17:58:44Z,2019-03-28 17:58:44,"Cyclone Idai 2019 tropical cyclone Date: March 4, 2019 – March 21, 2019 Total fatalities: (possib…","The official death toll from Cyclone Idai, hit Mozambique, Malawai and Zimbabwe, over a week ago, risen to 761 across the three countries, with the UN saying that number is expected to rise as there are more bodies still in the floodwaters. Thousands remain trapped #needs #help #",,22,People & Blogs,Society,PT58S,58,2d,hd,false,en,en,,,,,,,26,1,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=L9MQnNG949U
Fe9MwwWMd6w,UC-YubzT01YgvBDDQp6UbzxA,9cd18e799e292acfd186a347d60d5e16dae9b242cf8e9bb6,"The terrible floods that occurred in zimbabwe. This is an overview of an R shiny dashboard developed by CSV Research solutions ltd to show how data can be used to give business intelligence. We offer training on website development using R, data science training using both R and Python, STATA, and IBM SPSS for analysis and advanced excel. Also, Contact us for high-quality dashboard development and shiny apps. Check out for our training on our website at www.csvresearch.com/ or follow us on Linkedin:- https://www.linkedin.com/company/csvresearchsolutions/",2021-05-15 21:45:29,1621115129,417,UC-YubzT01YgvBDDQp6UbzxA,Csv Solutions,Fe9MwwWMd6w,2021-05-15T21:45:29Z,2021-05-15 21:45:29,Zimbabwe: Aftermath of Cyclone Idai,"The terrible floods that occurred in zimbabwe. This is an overview of an R shiny dashboard developed by CSV Research solutions ltd to show how data can be used to give business intelligence. We offer training on website development using R, data science training using both R and Python, STATA, and IBM SPSS for analysis and advanced excel. Also, Contact us for high-quality dashboard development and shiny apps. Check out for our training on our website at www.csvresearch.com/ or follow us on Linkedin:- https://www.linkedin.com/company/csvresearchsolutions/",,22,People & Blogs,,PT1M20S,80,2d,hd,false,en,en,,,,,,,12,1,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=Fe9MwwWMd6w
KVD9C6LVxFQ,UCpMzyb1v_dGQ5KCZGtdIX8A,ebc397c4206891ca737d3584f5240787622a763abb037265,"This video shows the effect of Cyclone Idai on industrial area of Beira, Mozambique. You can see most of the warehouses suffered losses and damages. Roofing sheets were destroyed/misplaced. I haven't cover the whole area otherwise it may become a long video but you can get the glimpse of the destruction caused by the Cyclone.",2019-04-07 20:32:22,1554669142,418,UCpMzyb1v_dGQ5KCZGtdIX8A,Info Idai,KVD9C6LVxFQ,2019-04-07T20:32:22Z,2019-04-07 20:32:22,"Cyclone Idai : Effect on Industrial Area, Beira, Mozambique","This video shows the effect of Cyclone Idai on industrial area of Beira, Mozambique. You can see most of the warehouses suffered losses and damages. Roofing sheets were destroyed/misplaced. I haven't cover the whole area otherwise it may become a long video but you can get the glimpse of the destruction caused by the Cyclone.",,22,People & Blogs,,PT3M49S,229,2d,hd,false,en,en,https://i.ytimg.com/vi/KVD9C6LVxFQ/maxresdefault.jpg,,,Beira,-19.8315949,34.8370183,503,11,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=KVD9C6LVxFQ
8hNzcoXFP9Y,UCKsgdxlJqzpZIBSxEFWRfuQ,a431d394141dc5eec8b34cbc007c0fb0d2203333570d9673,Created with CapCut: https://www.capcut.com/s/CTtk_OftECn683Mb/ #CapCut,2025-12-06 06:13:54,1765001634,419,UCKsgdxlJqzpZIBSxEFWRfuQ,eunique mahlamvana,8hNzcoXFP9Y,2025-12-06T06:13:54Z,2025-12-06 06:13:54,Cyclone idai mp4,Created with CapCut: https://www.capcut.com/s/CTtk_OftECn683Mb/ #CapCut,"CapCut,Online video editing,Video template",23,Comedy,,PT3M26S,206,2d,hd,false,en,en,https://i.ytimg.com/vi/8hNzcoXFP9Y/maxresdefault.jpg,,,,,,11,2,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=8hNzcoXFP9Y
j53lm_4resM,UC-LZQiDAa_cx1DpDvQwj5SA,92a7baba84023069e9095f0ba28d91ee54d455d84998c4e2,"Intense tropical cyclone Idai was one of the worst tropical cyclone to affect Africa and southern hemisphere as a whole, the long-lived storm caused catastrophic damage in Mozambique, Malawi and Zimbabwe.",2019-04-03 11:58:00,1554292680,420,UC-LZQiDAa_cx1DpDvQwj5SA,MOHAMED A ALI,j53lm_4resM,2019-04-03T11:58:00Z,2019-04-03 11:58:00,"Breaking : Cyclone Idai causes devastation in Mozambique, Malawi and zimbabwe","Intense tropical cyclone Idai was one of the worst tropical cyclone to affect Africa and southern hemisphere as a whole, the long-lived storm caused catastrophic damage in Mozambique, Malawi and Zimbabwe.",,22,People & Blogs,Society,PT5M57S,357,2d,sd,false,en,en,,,,,,,135,16,,0,6,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=j53lm_4resM
UAa1HYoJTsE,UCM62CHb1jWuTKbJhbgTq46g,f7f8e2241bb7f1f037410e1adeb40a4cf76973ab062df4b5,THANK YOU FOR WATCHING DON'T FORGET TO SUBSCRIBE AND PRESS THE BELL ICON #ZimOneZW #ZimOne #Zim1,2019-03-16 22:26:35,1552775195,421,UCM62CHb1jWuTKbJhbgTq46g,Zim One,UAa1HYoJTsE,2019-03-16T22:26:35Z,2019-03-16 22:26:35,PRESIDENT Mnangagwa Declares Cyclone Idai State of Disaster,THANK YOU FOR WATCHING DON'T FORGET TO SUBSCRIBE AND PRESS THE BELL ICON #ZimOneZW #ZimOne #Zim1,"zimone,zimbabwe,tv7live,zimbabwe lifestyle,zimbabwe news,channel263,zim1",24,Entertainment,Society,PT2M35S,155,2d,hd,false,en,en,,,,,,,488,5,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=UAa1HYoJTsE
LxL8PbY1agQ,UCTgX4irS5bhC372mT6M6F5g,8bb7df4ef6af18331c3d662b9a5813e2097cf1af1eaa0fd8,"The devastating effects of cyclone idea have exposed the inconsiderate nature of Zimbabwe's public officials especially the president, Cde Basopo and Cde Brother Mlambo put it clearly that Mr Mnangagwa must resign for he has failed to save his people during times of real need, to them, negligence and incompetency are at the help of Zanu Pf rule.",2019-03-26 10:32:10,1553596330,422,UCTgX4irS5bhC372mT6M6F5g,Cde Treasure Basopo,LxL8PbY1agQ,2019-03-26T10:32:10Z,2019-03-26 10:32:10,Cyclone IDAI - Why Mnangagwa must resign today. (A must watch),"The devastating effects of cyclone idea have exposed the inconsiderate nature of Zimbabwe's public officials especially the president, Cde Basopo and Cde Brother Mlambo put it clearly that Mr Mnangagwa must resign for he has failed to save his people during times of real need, to them, negligence and incompetency are at the help of Zanu Pf rule.",,25,News & Politics,Society,PT17M19S,1039,2d,hd,false,en,en,https://i.ytimg.com/vi/LxL8PbY1agQ/maxresdefault.jpg,,,,,,25489,322,,0,128,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=LxL8PbY1agQ
ZGXVzVrLQeg,UCtuGS3szx-4nVNrcvOuTUFg,afdb6e27c9d7f8077c88cff1c3547aaf03986eb6533289e3,"Acknowledging the devastation caused by cyclone Idai,in parts of southern Africa.",2019-03-24 16:02:58,1553443378,423,UCtuGS3szx-4nVNrcvOuTUFg,Divine Media Unique Productions (DMUP),ZGXVzVrLQeg,2019-03-24T16:02:58Z,2019-03-24 16:02:58,CYCLONE IDAI,"Acknowledging the devastation caused by cyclone Idai,in parts of southern Africa.","Cyclone Idai,Idai,cyclone,Zimbabwe,Malawi,Mozambique,Zambia",22,People & Blogs,,PT4M37S,277,2d,hd,false,en,und,https://i.ytimg.com/vi/ZGXVzVrLQeg/maxresdefault.jpg,,,,,,31,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=ZGXVzVrLQeg
IYTJ62E_NeM,UCoo2A_zDKYzG9PQ1gPoY5sg,8194a8ea9e6e75faa11cb03113c8675517e795d93d18c66a,Plus de 700 personnes sont mortes et des milliers se sont retrouvées sans abri après le passage du cyclone Idai au Mozambique en mars 2019. SOS Villages d'enfants Mozambique reste à Beira pour aider plus de 500 familles.,2020-03-11 09:26:40,1583918800,424,UCoo2A_zDKYzG9PQ1gPoY5sg,SOS Villages d'Enfants France,IYTJ62E_NeM,2020-03-11T09:26:40Z,2020-03-11 09:26:40,"Cyclone Idai, un an après, les actions de SOS Villages d'Enfants",Plus de 700 personnes sont mortes et des milliers se sont retrouvées sans abri après le passage du cyclone Idai au Mozambique en mars 2019. SOS Villages d'enfants Mozambique reste à Beira pour aider plus de 500 familles.,"sos,villages,d'enfants,cyclone idai,mozambique,sos village enfant,beira,catastrophe naturelle,tempête",29,Nonprofits & Activism,"Politics,Society",PT1M,60,2d,hd,false,fr,en,https://i.ytimg.com/vi/IYTJ62E_NeM/maxresdefault.jpg,,,,,,149,3,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=IYTJ62E_NeM
B8MnXIwNPgI,UCmVGqJ6ziRMWrnOOnK9LVHQ,198b19ba6cd2331abb606315f7b22dde525f43ee548b315d,Made a compilation of some of the videos taken by people in Zimbabwe during the recent tragedy events of Cyclone Idai Sad sight indeed,2019-03-18 20:33:24,1552941204,425,UCmVGqJ6ziRMWrnOOnK9LVHQ,nashe10,B8MnXIwNPgI,2019-03-18T20:33:24Z,2019-03-18 20:33:24,Cyclone Idai in Zimbabwe,Made a compilation of some of the videos taken by people in Zimbabwe during the recent tragedy events of Cyclone Idai Sad sight indeed,,22,People & Blogs,,PT3M31S,211,2d,sd,false,en,und,,,,,,,59,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=B8MnXIwNPgI
-GPYggERtgA,UCob5jG4kw81k6HGOMD-YSAA,908a9eeb10ec2548a420f0db1ba5297cbf9205afb29ee884,Port Beira of Mozambique on the southern African coast is largely affected by the cyclone Idai since yesterday night. Indian Navy has been work on the disaster relief of the Idai cyclone.,2019-03-23 07:06:38,1553324798,426,UCob5jG4kw81k6HGOMD-YSAA,Breaking Tales,-GPYggERtgA,2019-03-23T07:06:38Z,2019-03-23 07:06:38,Cyclone Idai creating Havoc in India Ocean affecting Port Beira||BreakingTales,Port Beira of Mozambique on the southern African coast is largely affected by the cyclone Idai since yesterday night. Indian Navy has been work on the disaster relief of the Idai cyclone.,"Cyclone,Cyclone IDAI,Port Beira,Mozambiqu,southern African coast,disaster,Indian Ocean,300 dead,South Africa",22,People & Blogs,Society,PT57S,57,2d,hd,false,en,en,https://i.ytimg.com/vi/-GPYggERtgA/maxresdefault.jpg,,,,,,42,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=-GPYggERtgA
CZ1s3uyiN6U,UCveZ3kmFK2cC3IKGQhWlPBg,c77d22f8cb65f47000f9361330013eb6c618c821dcfa67f9,oral exam,2021-10-26 04:47:59,1635223679,427,UCveZ3kmFK2cC3IKGQhWlPBg,Brayan Lopez,CZ1s3uyiN6U,2021-10-26T04:47:59Z,2021-10-26 04:47:59,Cyclone Idai,oral exam,,22,People & Blogs,Society,PT5M1S,301,2d,hd,false,es,en,https://i.ytimg.com/vi/CZ1s3uyiN6U/maxresdefault.jpg,,,,,,8,1,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=CZ1s3uyiN6U
UlVLW3KjOTQ,UCNK1KfpUg1KLorANc3vItJQ,e12b90624ae7aaa5d85c36d4558b65b8a6bcb4f5f6ae4ce5,,2019-11-11 10:25:29,1573467929,428,UCNK1KfpUg1KLorANc3vItJQ,Makers Acres,UlVLW3KjOTQ,2019-11-11T10:25:29Z,2019-11-11 10:25:29,April 5 2019 after Cyclone Idai,,,23,Comedy,,PT5M31S,331,2d,sd,false,en,en,,,,,,,8,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=UlVLW3KjOTQ
YcZzuohirzA,UCHwtohEwLxfesyCly04R9BQ,845372e3aab495b69491693bfdd3b9fbd7c8629a04b18870,,2019-04-16 07:18:34,1555399114,429,UCHwtohEwLxfesyCly04R9BQ,ハンガーゼロ,YcZzuohirzA,2019-04-16T07:18:34Z,2019-04-16 07:18:34,FH Cyclone Idai response snapshot 1080p,,,22,People & Blogs,Society,PT1M1S,61,2d,hd,false,en,en,https://i.ytimg.com/vi/YcZzuohirzA/maxresdefault.jpg,,,,,,57,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=YcZzuohirzA
CGR0_uyKE9k,UCCUl7Mem1MXYa9Y9onerogg,08798fac72343df4b4747d25619b750d8acf5c1eee1a4e59,,2024-05-07 22:34:56,1715121296,430,UCCUl7Mem1MXYa9Y9onerogg,Wilson Waison,CGR0_uyKE9k,2024-05-07T22:34:56Z,2024-05-07 22:34:56,Mhlanga recalls Cyclone Idai horrors- calls for women inclusive policies,,,22,People & Blogs,Society,PT1M1S,61,2d,hd,false,en,en,https://i.ytimg.com/vi/CGR0_uyKE9k/maxresdefault.jpg,,,,,,410,4,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=CGR0_uyKE9k
myer5cMrzvY,UC5GfJNat9B7sgzpMnbAaUgA,b6d826c69561e6c87c5882d06522e72a67fac3c2f3e50d78,"'We expect the death toll to increase significantly': Cyclone Idai devastates MozambiqueWorldAfricaExtreme weatherBy Mfuneko ToyanaMarch 19, 2019 — 11.06pmThe number of people killed in Mozambique by powerful storms and floods across southeastern Africa is likely to rise significantly, the Red Cross... #We #expect #the #death #toll #to #increase #significantly #Cyclone #Idai #devastates #Mozambique",2019-03-22 22:21:09,1553293269,431,UC5GfJNat9B7sgzpMnbAaUgA,Political news of the day,myer5cMrzvY,2019-03-22T22:21:09Z,2019-03-22 22:21:09,'We expect the death toll to increase significantly': Cyclone Idai devastates Mozambique,"'We expect the death toll to increase significantly': Cyclone Idai devastates MozambiqueWorldAfricaExtreme weatherBy Mfuneko ToyanaMarch 19, 2019 — 11.06pmThe number of people killed in Mozambique by powerful storms and floods across southeastern Africa is likely to rise significantly, the Red Cross... #We #expect #the #death #toll #to #increase #significantly #Cyclone #Idai #devastates #Mozambique","We,expect,the,death,toll,to,increase,significantly,Cyclone,Idai,devastates,Mozambique,We expect,expect the,the death,We expect the death toll to increase significantly Cyclone Idai devastates Mozambique,politcal science,politcal science major,politcal signs.politcal news,australia political system",25,News & Politics,Society,PT2M15S,135,2d,hd,false,en,en,https://i.ytimg.com/vi/myer5cMrzvY/maxresdefault.jpg,,,,,,4,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=myer5cMrzvY
DHwuiEtlIy8,UCRTMR-NzQUsZa5jLk7-Nmjw,19d87f2501f9cfaf11aad60a2ccf7b8abd81ad1ae183f4cf,,2019-04-10 12:41:39,1554900099,432,UCRTMR-NzQUsZa5jLk7-Nmjw,Tawanda Masango,DHwuiEtlIy8,2019-04-10T12:41:39Z,2019-04-10 12:41:39,Honey World Zimbabwe Cyclone Idai Response,,,22,People & Blogs,,PT11M47S,707,2d,hd,false,en,en,,,,,,,486,9,,0,2,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=DHwuiEtlIy8
wzY42iJjErg,UC3_BWQcc7_o3F34Rh9ooHwA,497f0b5116ffb90afe8c7c4921468a2851520d054af9222b,,2022-05-20 12:53:10,1653051190,433,UC3_BWQcc7_o3F34Rh9ooHwA,DiDRRN,wzY42iJjErg,2022-05-20T12:53:10Z,2022-05-20 12:53:10,"Tapiwa's Story After Cyclone Idai in Zimbabwe: ""People with Disabilities Did Not Have Access""",,,22,People & Blogs,Society,PT59S,59,2d,hd,false,en,en,https://i.ytimg.com/vi/wzY42iJjErg/maxresdefault.jpg,,,,,,12,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=wzY42iJjErg
mbGGW22BcRY,UCB0FMj9j5rX4SRURgGq8bMg,e2ee58ad559c50291b4756f87b01c681ba5f06afcf31a882,"Tropical storm Cyclone Idai has wrecked severe havoc in African countries causing several flooding which has left thousands dead, displaced and without basic needs such as food and clothing. Humanitarian aids and agencies have worked tirelessly to evacuate the people in the flooded areas. In this video, people are seen trying to stay above the high water level by climbing on floating cars and the rooftops of submerged houses while waiting for rescue helicopters to evacuate them.",2019-03-26 07:12:25,1553584345,434,UCB0FMj9j5rX4SRURgGq8bMg,247NewsUpdate Blog,mbGGW22BcRY,2019-03-26T07:12:25Z,2019-03-26 07:12:25,"Cyclone Idai hits Mozambique, Malawi and Zimbabwe leaving thousands dead and displaced","Tropical storm Cyclone Idai has wrecked severe havoc in African countries causing several flooding which has left thousands dead, displaced and without basic needs such as food and clothing. Humanitarian aids and agencies have worked tirelessly to evacuate the people in the flooded areas. In this video, people are seen trying to stay above the high water level by climbing on floating cars and the rooftops of submerged houses while waiting for rescue helicopters to evacuate them.","Cyclone Idai,Mozambique flooding,Malawi flooding,Zimbabwe flooding,African natural disasters,Natural disasters",22,People & Blogs,Society,PT2M20S,140,2d,hd,false,en,und,https://i.ytimg.com/vi/mbGGW22BcRY/maxresdefault.jpg,,,,,,10,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=mbGGW22BcRY
H1koNNbvBeM,UCXtoDHn-BbXYHD3ETzxgNUA,25178c9aa946879a2181fe35da64005f43c3e58dc03e0155,"This slideshow reflects my experience during an emergency response mission within the RCRC Movement. It gives an overview of the logistics activities in the field. It does not pretend to be a mission report or to cover all the activities carried out. It is meant to be positive, avoids views of disaster, prefers laughs to tears. It values the human exchanges that make up the soul of the Movement. Finally, the timeline presentation tries to show how much we can achieve in a short time.",2020-02-08 18:01:37,1581184897,435,UCXtoDHn-BbXYHD3ETzxgNUA,Louis Rol,H1koNNbvBeM,2020-02-08T18:01:37Z,2020-02-08 18:01:37,Swiss Red Cross Logistics ERU - Cyclone IDAI 2019 - An opened Windows On The Relief Operation,"This slideshow reflects my experience during an emergency response mission within the RCRC Movement. It gives an overview of the logistics activities in the field. It does not pretend to be a mission report or to cover all the activities carried out. It is meant to be positive, avoids views of disaster, prefers laughs to tears. It values the human exchanges that make up the soul of the Movement. Finally, the timeline presentation tries to show how much we can achieve in a short time.",,29,Nonprofits & Activism,,PT16M18S,978,2d,hd,false,en,en,,,,Buzi River,-19.911787,34.3198299,161,2,,0,1,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=H1koNNbvBeM
hS9bqVHYzJc,UCmWdcPsAF5yFTnfi6IhmJZg,5ba7daf7ab7946dd59237127e29a8a521b333141bcceebcc,Emotional appeal for donations and support for those affected by cyclone idai in Chimanimani Zimbabwe,2019-03-20 09:43:52,1553075032,436,UCmWdcPsAF5yFTnfi6IhmJZg,Great Dyke Creatives,hS9bqVHYzJc,2019-03-20T09:43:52Z,2019-03-20 09:43:52,Cyclone Idai update,Emotional appeal for donations and support for those affected by cyclone idai in Chimanimani Zimbabwe,"cyclone idai,zimbabwe,chimanimani",22,People & Blogs,,PT4M39S,279,2d,hd,false,en,und,https://i.ytimg.com/vi/hS9bqVHYzJc/maxresdefault.jpg,,,,,,73,6,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=hS9bqVHYzJc
OHysDLb6a4Q,UCPy4r2l6CO-U_2MQlk9mkLg,fc96f0d02a4ee75b41dd87521a62ce89c6266fdd93627799,#TheGlobalFund E8 US$12m #Malaria grant for Southern Africa will also assist #CycloneIdai ravaged #Zimbabwe and #Mozambique especially since they are now at risk of malaria resurgence due to flooclone ds. The two countries have lost over 500 to #Cy,2019-03-25 12:38:38,1553517518,437,UCPy4r2l6CO-U_2MQlk9mkLg,HELA TVZIM,OHysDLb6a4Q,2019-03-25T12:38:38Z,2019-03-25 12:38:38,"Cyclone Idai E8 Malaria Grant to assist Zimbabwe, Mozambique",#TheGlobalFund E8 US$12m #Malaria grant for Southern Africa will also assist #CycloneIdai ravaged #Zimbabwe and #Mozambique especially since they are now at risk of malaria resurgence due to flooclone ds. The two countries have lost over 500 to #Cy,"The Global Fund,E8 Malaria Grant,Zimbabwe,#CycloneIdai,Cyclone Idai,Mozambique,Malaria,Malaria Parasite Control,Angola,Mosquito Net,Malaria Control,Eradicating Malaria",22,People & Blogs,Society,PT2M42S,162,2d,hd,false,en,en,https://i.ytimg.com/vi/OHysDLb6a4Q/maxresdefault.jpg,,,,,,2,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=OHysDLb6a4Q
zKZhQLdau58,UCC02BmqYuprmF0MwCcmP-Ug,ce41b2a62d1a8ea214c665b9c6e97fce1dc543d0565f41a5,Cyclone impacts in Mozambique,2019-05-16 21:26:00,1558041960,438,UCC02BmqYuprmF0MwCcmP-Ug,queen of love vine,zKZhQLdau58,2019-05-16T21:26:00Z,2019-05-16 21:26:00,Cyclone Idai,Cyclone impacts in Mozambique,,22,People & Blogs,,PT13M16S,796,2d,sd,false,en,en,,,,,,,20,2,,0,,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=zKZhQLdau58
enwnn8wG-Mc,UCZIr2_HWvYsQDeKgkpIO6hQ,5361ec161902c9a2801c430226aff3fadd86bf90cf0a2551,,2019-04-09 03:37:34,1554781054,439,UCZIr2_HWvYsQDeKgkpIO6hQ,PHK,enwnn8wG-Mc,2019-04-09T03:37:34Z,2019-04-09 03:37:34,Cyclone Idai,,,22,People & Blogs,,PT37S,37,2d,hd,false,en,en,,,,,,,223,47,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=enwnn8wG-Mc
rWIQv62CLeI,UC5pJ5Jfoj9LtJn2-oC9lnyg,939928f3bb0398562bda905e76beff7dc03c498da8f7e7ed,,2024-05-01 09:55:12,1714557312,440,UC5pJ5Jfoj9LtJn2-oC9lnyg,Green Gov,rWIQv62CLeI,2024-05-01T09:55:12Z,2024-05-01 09:55:12,Cyclone Idai Impact on Mozambique and Zimbabwe,,,22,People & Blogs,Society,PT6M52S,412,2d,hd,false,en,und,https://i.ytimg.com/vi/rWIQv62CLeI/maxresdefault.jpg,,,,,,63,6,,0,1,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=rWIQv62CLeI
_29Kl313dXk,UCha9qTl7JpbD3EKEwQyfj6A,96f36f7cf88de115662c02e6f4f9c89675641f37980ac737,,2019-03-21 04:45:09,1553143509,441,UCha9qTl7JpbD3EKEwQyfj6A,Maan se,_29Kl313dXk,2019-03-21T04:45:09Z,2019-03-21 04:45:09,"Morning News:- Cyclone idai:- Over 1,000 feared dead",,,22,People & Blogs,Society,PT52S,52,2d,hd,false,en,en,https://i.ytimg.com/vi/_29Kl313dXk/maxresdefault.jpg,,,,,,0,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=_29Kl313dXk
78wVYYgfqV0,UCAPRJNgDWjUWflVDlyXq9eA,8cec876235733581da9f3d754c9c53b99b348848be77bddb,"A short film showing the transformation of a farm in Chimanimani, Zimbabwe following Cyclone Idai. The film combines aerial photography and still's with a rocking soundtrack from Zimbabwe's very own Evicted. Help share our story - www.GoFundMe.com/dombera-farm-hope #CycloneIdai #Zimbabwe #Chimanimani #water #donate #hope #future #video #youtube #nature #naturephotography #love #tbt #water #inspire",2019-09-05 11:34:18,1567683258,442,UCAPRJNgDWjUWflVDlyXq9eA,Claire Bailey,78wVYYgfqV0,2019-09-05T11:34:18Z,2019-09-05 11:34:18,A river runs through it - Dombera Farm after Cyclone Idai,"A short film showing the transformation of a farm in Chimanimani, Zimbabwe following Cyclone Idai. The film combines aerial photography and still's with a rocking soundtrack from Zimbabwe's very own Evicted. Help share our story - www.GoFundMe.com/dombera-farm-hope #CycloneIdai #Zimbabwe #Chimanimani #water #donate #hope #future #video #youtube #nature #naturephotography #love #tbt #water #inspire",,22,People & Blogs,"Electronic_music,Music",PT3M39S,219,2d,hd,false,en,en,https://i.ytimg.com/vi/78wVYYgfqV0/maxresdefault.jpg,,,,,,308,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=78wVYYgfqV0
UT7elnmf-K4,UCE66_kptpyhMxEN1dcFNwOA,1fdba692ff70e784565841b03cdce8e9759a2139d40a659f,"📅 March 2019: Cyclone Idai devastated Mozambique, Zimbabwe, and Malawi, killing hundreds and displacing thousands. The affected regions faced extreme distress with floods, collapsed infrastructure, and widespread disease. 🚨 Swift Action by Star of Hope Foundation! Our team responded immediately, bringing medical supplies, food, drinking water, and tents to the worst-hit areas, especially Mozambique. We provided emergency medical care, treated the injured, and set up temporary shelters to protect displaced families. 🏗 Long-term Support and Reconstruction After emergency relief, we focused on restoring infrastructure, providing health and education facilities, and offering micro-loans and skills training to help communities rebuild their livelihoods. 🤝 Together, We Restore Hope! Star of Hope Foundation remains committed to helping disaster-stricken communities rise again, proving that with unity and perseverance, a better future is always possible. 🌍💙",2025-04-06 16:42:56,1743957776,443,UCE66_kptpyhMxEN1dcFNwOA,STAR of Hope Foundation,UT7elnmf-K4,2025-04-06T16:42:56Z,2025-04-06 16:42:56,Cyclone Idai Rescue in Mozambique: Delivering Hope and Rebuilding Lives,"📅 March 2019: Cyclone Idai devastated Mozambique, Zimbabwe, and Malawi, killing hundreds and displacing thousands. The affected regions faced extreme distress with floods, collapsed infrastructure, and widespread disease. 🚨 Swift Action by Star of Hope Foundation! Our team responded immediately, bringing medical supplies, food, drinking water, and tents to the worst-hit areas, especially Mozambique. We provided emergency medical care, treated the injured, and set up temporary shelters to protect displaced families. 🏗 Long-term Support and Reconstruction After emergency relief, we focused on restoring infrastructure, providing health and education facilities, and offering micro-loans and skills training to help communities rebuild their livelihoods. 🤝 Together, We Restore Hope! Star of Hope Foundation remains committed to helping disaster-stricken communities rise again, proving that with unity and perseverance, a better future is always possible. 🌍💙",,22,People & Blogs,Society,PT24S,24,2d,hd,false,en,und,https://i.ytimg.com/vi/UT7elnmf-K4/maxresdefault.jpg,,,,,,1048,974,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=UT7elnmf-K4
