Country	Date	SSID	Site Name	Site Type	Classification	Households	Individuals
Mozambique	08/08/19	MOZ_R006	7 Abril - Cura	Resettlement Site		163	785
Mozambique	07/30/19	MOZ_R009	Bairro da unidade	Resettlement Site		320	1832
Mozambique	08/01/19	MOZ_R010	Bandua 2019	Resettlement Site		829	3453
Mozambique	07/31/19	MOZ_R028	Bandua sede	Resettlement Site		660	3029
Mozambique	08/02/19	MOZ_R082	Begaja	Resettlement Site		210	1632
Mozambique	07/31/19	MOZ_R053	Brigodo	Resettlement Site		138	264
Mozambique	08/01/19	MOZ_R067	Chibue	Resettlement Site		152	1514
Mozambique	07/31/19	MOZ_R004	Chicuaxa	Resettlement Site		554	2768
Mozambique	07/30/19	MOZ_R080	Chingemidji	Resettlement Site		480	2409
Mozambique	08/02/19	MOZ_R070	Chiruca	Resettlement Site		30	133
Mozambique	07/30/19	MOZ_R071	Digudiua	Resettlement Site		162	693
Mozambique	07/30/19	MOZ_R030	Estaquinha sede	Resettlement Site		299	1495
Mozambique	08/01/19	MOZ_R033	Gogodane	Resettlement Site		42	198
Mozambique	07/30/19	MOZ_R054	Gudza	Resettlement Site		144	867
Mozambique	07/31/19	MOZ_R043	Inhajou 2019	Resettlement Site		437	2184
Mozambique	08/02/19	MOZ_R020	Javera	Resettlement Site		30	134
Mozambique	07/31/19	MOZ_R060	Joromi	Resettlement Site		376	1958
Mozambique	07/30/19	MOZ_R078	Landinho	Resettlement Site		500	1872
Mozambique	07/30/19	MOZ_R029	Macarate	Resettlement Site		461	2305
Mozambique	07/31/19	MOZ_R013	Machacuari	Resettlement Site		20	104
Mozambique	07/31/19	MOZ_R072	Macocoe	Resettlement Site		141	1058
Mozambique	07/31/19	MOZ_R073	Madibunhana	Resettlement Site		110	424
Mozambique	07/31/19	MOZ_R040	Magaro	Resettlement Site		203	1340
Mozambique	07/31/19	MOZ_R047	Magueba	Resettlement Site		67	336
Mozambique	07/31/19	MOZ_R069	Mandruzi	Resettlement Site		375	1850
Mozambique	08/01/19	MOZ_R008	Manhama 1	Resettlement Site		86	428
Mozambique	07/31/19	MOZ_R045	Manhama 2	Resettlement Site		263	1201
Mozambique	07/24/19	MOZ_R046	Manhandure	Resettlement Site		97	360
Mozambique	07/30/19	MOZ_R074	Matarara	Resettlement Site		194	770
Mozambique	07/30/19	MOZ_R049	Matundo - unidade Chimbonde	Resettlement Site		565	2836
Mozambique	08/01/19	MOZ_R002	Maximedje	Resettlement Site		187	935
Mozambique	08/02/19	MOZ_R081	Maxiquiri 2	Resettlement Site		265	847
Mozambique	07/31/19	MOZ_R064	Maxiquiri alto/Maxiquiri 1	Resettlement Site		1594	10529
Mozambique	08/02/19	MOZ_R011	Mdhala	Resettlement Site		160	915
Mozambique	07/30/19	MOZ_R042	New site (site not into the list)	Resettlement Site		217	762
Mozambique	07/31/19	MOZ_R007	Metuchira	Resettlement Site		293	2081
Mozambique	08/01/19	MOZ_R052	Minas Gerais	Resettlement Site		142	631
Mozambique	07/30/19	MOZ_R050	Muawa	Resettlement Site		260	1300
Mozambique	07/31/19	MOZ_R022	Muchai	Resettlement Site		56	243
Mozambique	07/31/19	MOZ_R038	Muchambanha	Resettlement Site		56	213
Mozambique	08/08/19	MOZ_R056	Mucoa	Resettlement Site		39	98
Mozambique	07/31/19	MOZ_R037	Mucombe	Resettlement Site		100	320
Mozambique	07/30/19	MOZ_R023	Muconja	Resettlement Site		255	1260
Mozambique	07/31/19	MOZ_R057	Munguissa	Resettlement Site		21	75
Mozambique	07/30/19	MOZ_R075	Muoco Chiguendere (Madudo)	Resettlement Site		72	601
Mozambique	07/31/19	MOZ_R032	Mussaia	Resettlement Site		370	1854
Mozambique	08/01/19	MOZ_R061	Mussocosa	Resettlement Site		42	149
Mozambique	07/30/19	MOZ_R048	Mutassa	Resettlement Site		32	130
Mozambique	08/01/19	MOZ_R005	Mutua	Resettlement Site		618	2403
Mozambique	07/30/19	MOZ_R031	Namitangurini	Resettlement Site		219	1083
Mozambique	07/31/19	MOZ_R015	Ndedja_1	Resettlement Site		405	2010
Mozambique	07/31/19	MOZ_R084	Grudja (4 de Outubro_Nhabziconja)	Resettlement Site		1480	7400
Mozambique	07/22/19	MOZ_R083	25 de Setembro	Resettlement Site		152	771
Mozambique	08/01/19	MOZ_R085	Chibue Mateo	Resettlement Site		98	542
Mozambique	08/01/19	MOZ_R044	Ngurue	Resettlement Site		137	584
Mozambique	07/30/19	MOZ_R065	Nhamississua	Resettlement Site		46	182
Mozambique	07/31/19	MOZ_R039	Nhanhemba 1	Resettlement Site		548	1410
Mozambique	07/31/19	MOZ_R041	Nhanhemba 2	Resettlement Site		304	1717
Mozambique	08/01/19	MOZ_R066	Nkganzo	Resettlement Site		95	479
Mozambique	08/03/19	MOZ_R034	Panducani	Resettlement Site		80	399
Mozambique	08/01/19	MOZ_R058	Parreirão	Resettlement Site		410	1845
Mozambique	07/30/19	MOZ_R059	Ronda	Resettlement Site		56	160
Mozambique	08/01/19	MOZ_R017	Savane	Resettlement Site		265	1335
Mozambique	07/31/19	MOZ_R042	Tossene Choma	Resettlement Site		339	2003
Mozambique	07/30/19	MOZ_R036	Zibuia	Resettlement Site		61	357
Mozambique	08/01/19	MOZ_R035	Zichão	Resettlement Site		129	526
Mozambique	11/07/19	MOZ_R029	Landinho			500	1873
Mozambique	11/07/19	MOZ_R030	Digudiua			196	712
Mozambique	11/08/19	MOZ_R053	Brigodo			138	262
Mozambique	11/07/19	MOZ_R056	Mucoa			39	98
Mozambique	11/07/19	MOZ_R054	Gogodane			42	198
Mozambique	11/08/19	MOZ_R032	Mussaia			370	1853
Mozambique	11/07/19	MOZ_R031	Namitangurini			300	1495
Mozambique	11/08/19	MOZ_R059	Ronda			70	203
Mozambique	11/07/19	MOZ_R057	Munguissa			24	102
Mozambique	11/07/19	MOZ_R020	Inhajou 2019			437	2186
Mozambique	11/06/19	MOZ_R064	Maxiquiri 2			265	847
Mozambique	11/07/19	MOZ_R061	Mussocosa			42	148
Mozambique	11/07/19	MOZ_R028	Bandua sede			660	3030
Mozambique	11/08/19	MOZ_R070	Chingemidji			480	2410
Mozambique	11/07/19	MOZ_R033	Estaquinha sede			299	1492
Mozambique	11/08/19	MOZ_R084	Grudja (4 de Outubro/Nhabziconja)			1480	7400
Mozambique	11/07/19	MOZ_R010	Bandua 2019			829	3455
Mozambique	11/06/19	MOZ_R071	Chiruca			30	133
Mozambique	11/07/19	MOZ_R060	Javera			30	134
Mozambique	11/06/19	MOZ_R075	Muoco Chiguendere (Madudo)			72	601
Mozambique	11/07/19	MOZ_R082	Begaja			210	1633
Mozambique	11/08/19	MOZ_R081	Maximedje			189	935
Mozambique	11/08/19	MOZ_R058	Parreirão			410	1845
Mozambique	11/07/19	MOZ_R011	Maxiquiri alto/Maxiquiri 1			1594	10528
Mozambique	11/07/19	MOZ_R002	Matundo - unidade Chimbonde			565	2840
Mozambique	11/06/19	MOZ_R040	Madibunhana			110	423
Mozambique	11/08/19	MOZ_R066	Nkganzo			95	479
Mozambique	11/07/19	MOZ_R036	Zibuia			61	355
Mozambique	11/06/19	MOZ_R017	Savane			267	1335
Mozambique	11/06/19	MOZ_R037	Mucombe			100	320
Mozambique	11/07/19	MOZ_R044	Ngurue			137	583
Mozambique	11/06/19	MOZ_R042	Tossene Choma			339	2004
Mozambique	11/07/19	MOZ_R047	Magaro			203	1340
Mozambique	11/06/19	MOZ_R008	Mandruzi			375	1854
Mozambique	11/06/19	MOZ_R005	Mutua			618	2396
Mozambique	11/06/19	MOZ_R073	Macocoe			141	1058
Mozambique	11/06/19	MOZ_R009	Bairro da unidade			320	1832
Mozambique	11/07/19	MOZ_R048	Mutassa			32	130
Mozambique	11/08/19	MOZ_R006	7 Abril - Cura			163	789
Mozambique	11/07/19	MOZ_R049	Matarara			194	750
Mozambique	11/06/19	MOZ_R035	Zichão			129	526
Mozambique	11/07/19	MOZ_R083	25 de Setembro			152	770
Mozambique	11/06/19	MOZ_R041	Nhanhemba 2			304	1717
Mozambique	11/07/19	MOZ_R015	Ndedja_1			405	2025
Mozambique	11/07/19	MOZ_R039	Nhanhemba 1			548	1409
Mozambique	11/06/19	MOZ_R013	Macarate			461	2305
Mozambique	11/06/19	MOZ_R077	Mdhala			160	915
Mozambique	11/07/19	MOZ_R023	Muconja			255	1265
Mozambique	11/07/19	MOZ_R080	Chicuaxa			554	2786
Mozambique	11/07/19	MOZ_R078	Geromi			376	1960
Mozambique	11/07/19	MOZ_R034	Panducani			80	403
Mozambique	11/08/19	MOZ_R007	Metuchira			295	2080
Mozambique	11/07/19	MOZ_R074	Manhandure			97	359
Mozambique	11/06/19	MOZ_R022	Muchai			56	243
Mozambique	11/06/19	MOZ_R065	Nhamississua			46	182
Mozambique	11/07/19	MOZ_R046	Manhama 2			263	1202
Mozambique	11/13/19	MOZ_R045	Manhama 1			86	428
Mozambique	11/06/19	MOZ_R069	Magueba			67	335
Mozambique	11/06/19	MOZ_R050	Muawa			260	1300
Mozambique	11/06/19	MOZ_R043	Gudza			144	867
Mozambique	11/07/19	MOZ_R004	Chibue			152	1512
Mozambique	11/06/19	MOZ_R072	Machacuari			20	104
Mozambique	11/07/19	MOZ_R038	Muchambanha			56	213
Mozambique	11/07/19	MOZ_R085	Chibue Mateo			98	542
Mozambique	11/13/19	MOZ_R052	Minas Gerais			132	632
Mozambique	11/07/19	MOZ_R086	Metchisso			217	764
Mozambique	12/06/19	MOZ_R049	Matundo - unidade Chimbonde			565	2840
Mozambique	12/10/19	MOZ_R067	Chibue			152	1512
Mozambique	12/05/19	MOZ_R005	Mutua			618	2400
Mozambique	12/03/19	MOZ_R006	7 Abril - Cura			163	779
Mozambique	12/03/19	MOZ_R007	Metuchira			295	2080
Mozambique	12/04/19	MOZ_R069	Mandruzi			375	1856
Mozambique	12/04/19	MOZ_R009	Bairro da unidade			320	1832
Mozambique	12/04/19	MOZ_R010	Bandua 2019			829	3455
Mozambique	12/05/19	MOZ_R064	Maxiquiri alto/Maxiquiri 1			1594	10258
Mozambique	12/05/19	MOZ_R029	Macarate			461	2305
Mozambique	12/05/19	MOZ_R015	Ndedja_1			405	2025
Mozambique	12/04/19	MOZ_R017	Savane			267	1343
Mozambique	12/03/19	MOZ_R043	Inhajou 2019			446	2345
Mozambique	12/03/19	MOZ_R022	Muchai			56	243
Mozambique	12/04/19	MOZ_R023	Muconja			255	1271
Mozambique	12/06/19	MOZ_R028	Bandua sede			660	3030
Mozambique	12/06/19	MOZ_R078	Landinho			300	1500
Mozambique	12/12/19	MOZ_R071	Digudiua			194	724
Mozambique	12/04/19	MOZ_R031	Namitangurini			300	1495
Mozambique	12/02/19	MOZ_R032	Mussaia			370	1853
Mozambique	12/03/19	MOZ_R030	Estaquinha sede			299	1492
Mozambique	12/03/19	MOZ_R034	Panducani			80	403
Mozambique	12/03/19	MOZ_R035	Zichão			129	526
Mozambique	12/04/19	MOZ_R036	Zibuia			61	355
Mozambique	12/03/19	MOZ_R037	Mucombe			100	320
Mozambique	12/03/19	MOZ_R038	Muchambanha			56	213
Mozambique	12/03/19	MOZ_R039	Nhanhemba 1			548	1409
Mozambique	12/04/19	MOZ_R073	Madibunhana			110	423
Mozambique	12/04/19	MOZ_R041	Nhanhemba 2			304	1717
Mozambique	12/05/19	MOZ_R042	Tossene Choma			339	2004
Mozambique	12/03/19	MOZ_R054	Gudza			144	867
Mozambique	12/03/19	MOZ_R044	Ngurue			137	583
Mozambique	12/04/19	MOZ_R008	Manhama 1			86	428
Mozambique	12/03/19	MOZ_R045	Manhama 2			263	1202
Mozambique	12/06/19	MOZ_R040	Magaro			203	1340
Mozambique	12/03/19	MOZ_R048	Mutassa			32	130
Mozambique	12/03/19	MOZ_R074	Matarara			194	830
Mozambique	12/04/19	MOZ_R050	Muawa			260	1300
Mozambique	12/04/19	MOZ_R052	Minas Gerais			132	632
Mozambique	12/04/19	MOZ_R053	Brigodo			162	810
Mozambique	12/03/19	MOZ_R033	Gogodane			154	647
Mozambique	12/03/19	MOZ_R056	Mucoa			43	160
Mozambique	12/03/19	MOZ_R057	Munguissa			24	120
Mozambique	12/04/19	MOZ_R058	Parreirão			410	1845
Mozambique	12/04/19	MOZ_R059	Ronda			70	203
Mozambique	12/04/19	MOZ_R020	Javera			30	134
Mozambique	12/04/19	MOZ_R061	Mussocosa			42	148
Mozambique	12/04/19	MOZ_R081	Maxiquiri 2			265	847
Mozambique	12/03/19	MOZ_R065	Nhamississua			46	182
Mozambique	12/03/19	MOZ_R066	Nkganzo			95	476
Mozambique	12/03/19	MOZ_R047	Magueba			67	335
Mozambique	12/04/19	MOZ_R080	Chingemidji			480	2480
Mozambique	12/05/19	MOZ_R070	Chiruca			30	133
Mozambique	12/03/19	MOZ_R013	Machacuari			20	104
Mozambique	12/03/19	MOZ_R072	Macocoe			141	1050
Mozambique	12/05/19	MOZ_R046	Manhandure			97	359
Mozambique	12/05/19	MOZ_R075	Muoco Chiguendere (Madudo)			72	601
Mozambique	12/04/19	MOZ_R011	Mdhala			160	915
Mozambique	12/04/19	MOZ_R060	Geromi			384	1920
Mozambique	12/03/19	MOZ_R004	Chicuaxa			554	2786
Mozambique	12/04/19	MOZ_R002	Maximedje			189	935
Mozambique	12/03/19	MOZ_R082	Begaja			210	1633
Mozambique	12/03/19	MOZ_R083	25 de Setembro			152	771
Mozambique	12/10/19	MOZ_R084	Grudja (4 de Outubro/Nhabziconja)			1480	7400
Mozambique	12/10/19	MOZ_R085	Chibue Mateo			98	542
Mozambique	12/10/19	MOZ_R086	Metchisso			217	764
Mozambique	12/05/19	MOZ_R087	Nhamacherene	Resettlement Site (Planned)		110	559
Mozambique	12/04/19	MOZ_R088	Magagade	Resettlement Site (Planned)		106	530
Mozambique	12/05/19	MOZ_R089	Tchetcha 1	Resettlement Site (Planned)		218	1090
Mozambique	12/04/19	MOZ_R090	Nhacuecha	Resettlement Site (Planned)		202	1087
Mozambique	12/05/19	MOZ_R091	Tchetcha 2	Resettlement Site (Planned)		126	127
Mozambique	05/06/20	MOZ_R083	25 de Setembro			163	1050
Mozambique	05/06/20	MOZ_R006	7 Abril - Cura			164	809
Mozambique	05/06/20	MOZ_R009	Bairro da unidade			322	1834
Mozambique	05/08/20	MOZ_R010	Bandua 2019			866	3646
Mozambique	05/07/20	MOZ_R028	Bandua sede			660	3030
Mozambique	05/06/20	MOZ_R082	Begaja			210	1633
Mozambique	05/06/20	MOZ_R053	Brigodo			481	1575
Mozambique	05/07/20	MOZ_R067	Chibue			153	1513
Mozambique	05/07/20	MOZ_R085	Chibue Mateo			98	542
Mozambique	05/07/20	MOZ_R004	Chicuaxa			551	2755
Mozambique	05/07/20	MOZ_R080	Chingemidji			446	1592
Mozambique	05/06/20	MOZ_R070	Chiruca			30	147
Mozambique	05/05/20	MOZ_R071	Digudiua			193	778
Mozambique	05/06/20	MOZ_R030	Estaquinha sede			299	1492
Mozambique	05/06/20	MOZ_R060	Geromi			384	1920
Mozambique	05/06/20	MOZ_R033	Gogodane			42	240
Mozambique	05/08/20	MOZ_R084	Grudja (4 de Outubro/Nhabziconja)			689	1633
Mozambique	05/06/20	MOZ_R054	Gudza			144	864
Mozambique	05/07/20	MOZ_R043	Inhajou 2019			446	2231
Mozambique	05/06/20	MOZ_R020	Javera			30	134
Mozambique	05/06/20	MOZ_R078	Landinho			300	1500
Mozambique	05/05/20	MOZ_R029	Macarate			461	2305
Mozambique	05/06/20	MOZ_R013	Machacuari			22	107
Mozambique	05/06/20	MOZ_R072	Macocoe			148	678
Mozambique	05/06/20	MOZ_R073	Madibunhana			196	774
Mozambique	05/06/20	MOZ_R088	Magagade			175	966
Mozambique	05/06/20	MOZ_R040	Magaro			203	1340
Mozambique	05/07/20	MOZ_R047	Magueba			120	485
Mozambique	05/05/20	MOZ_R069	Mandruzi			375	1856
Mozambique	03/17/19	MOZ_R008	Manhama 1			86	428
Mozambique	05/07/20	MOZ_R045	Manhama 2			263	1202
Mozambique	05/05/20	MOZ_R046	Manhandure			97	359
Mozambique	05/06/20	MOZ_R074	Matarara			194	830
Mozambique	05/06/20	MOZ_R049	Matundo - unidade Chimbonde			565	2846
Mozambique	05/06/20	MOZ_R002	Maximedje			189	935
Mozambique	05/05/20	MOZ_R081	Maxiquiri 2			266	810
Mozambique	05/08/20	MOZ_R064	Maxiquiri alto/Maxiquiri 1			1594	10528
Mozambique	05/06/20	MOZ_R011	Mdhala			160	915
Mozambique	05/06/20	MOZ_R086	Metchisso			217	764
Mozambique	05/06/20	MOZ_R007	Metuchira			370	2083
Mozambique	05/07/20	MOZ_R052	Minas Gerais			142	632
Mozambique	05/05/20	MOZ_R050	Muawa			262	1310
Mozambique	05/07/20	MOZ_R022	Muchai			56	243
Mozambique	05/06/20	MOZ_R038	Muchambanha			56	214
Mozambique	05/05/20	MOZ_R056	Mucoa			125	426
Mozambique	05/06/20	MOZ_R037	Mucombe			143	599
Mozambique	05/07/20	MOZ_R023	Muconja			250	2750
Mozambique	05/05/20	MOZ_R057	Munguissa			211	866
Mozambique	05/05/20	MOZ_R075	Muoco Chiguendere (Madudo)			72	601
Mozambique	05/05/20	MOZ_R032	Mussaia			668	3300
Mozambique	05/05/20	MOZ_R061	Mussocosa			42	148
Mozambique	05/05/20	MOZ_R048	Mutassa			36	170
Mozambique	05/05/20	MOZ_R005	Mutua			694	2934
Mozambique	05/05/20	MOZ_R031	Namitangurini			218	1565
Mozambique	05/06/20	MOZ_R015	Ndedja_1			475	2534
Mozambique	05/07/20	MOZ_R092	Ndoro 			200	1000
Mozambique	05/07/20	MOZ_R044	Ngurue			137	583
Mozambique	05/06/20	MOZ_R090	Nhacuecha			215	1141
Mozambique	05/06/20	MOZ_R065	Nhamississua			46	182
Mozambique	05/06/20	MOZ_R039	Nhanhemba 1			548	1409
Mozambique	05/06/20	MOZ_R041	Nhanhemba 2			260	1087
Mozambique	05/06/20	MOZ_R066	Nkganzo			63	327
Mozambique	05/07/20	MOZ_R034	Panducani			80	408
Mozambique	05/05/20	MOZ_R058	Parreirão			920	3860
Mozambique	05/05/20	MOZ_R059	Ronda			260	642
Mozambique	05/06/20	MOZ_R017	Savane			259	681
Mozambique	05/06/20	MOZ_R089	Tchetcha 1			218	1115
Mozambique	05/05/20	MOZ_R091	Tchetcha 2			184	963
Mozambique	05/06/20	MOZ_R042	Tossene Choma			339	2004
Mozambique	05/07/20	MOZ_R036	Zibuia			61	355
Mozambique	05/05/20	MOZ_R035	Zichão			48	160
Mozambique	07/22/20	MOZ_R078	Landinho			300	1500
Mozambique	07/23/20	MOZ_R058	Parreirão			426	2130
Mozambique	07/22/20	MOZ_R029	Macarate			461	2305
Mozambique	07/23/20	MOZ_R023	Muconja			250	1250
Mozambique	07/22/20	MOZ_R050	Muawa			262	1310
Mozambique	07/22/20	MOZ_R086	Metchisso			217	764
Mozambique	07/22/20	MOZ_R075	Muoco Chiguendere (Madudo)			72	601
Mozambique	07/22/20	MOZ_R070	Chiruca			30	147
Mozambique	07/23/20	MOZ_R065	Nhamississua			46	182
Mozambique	07/23/20	MOZ_R020	Javera			30	134
Mozambique	07/22/20	MOZ_R032	Mussaia			668	3298
Mozambique	07/22/20	MOZ_R017	Savane			264	697
Mozambique	07/22/20	MOZ_R069	Mandruzi			375	1861
Mozambique	07/24/20	MOZ_R015	Ndedja_1			475	2534
Mozambique	07/24/20	MOZ_R047	Magueba			120	485
Mozambique	07/23/20	MOZ_R038	Muchambanha			56	214
Mozambique	07/23/20	MOZ_R054	Gudza			144	864
Mozambique	07/24/20	MOZ_R022	Muchai			56	243
Mozambique	07/23/20	MOZ_R072	Macocoe			148	678
Mozambique	07/23/20	MOZ_R034	Panducani			80	409
Mozambique	07/23/20	MOZ_R004	Chicuaxa			551	2750
Mozambique	07/22/20	MOZ_R031	Namitangurini			218	1569
Mozambique	07/22/20	MOZ_R071	Digudiua			193	778
Mozambique	07/22/20	MOZ_R033	Gogodane			42	194
Mozambique	07/22/20	MOZ_R053	Brigodo			481	1575
Mozambique	07/22/20	MOZ_R052	Minas Gerais			142	632
Mozambique	07/24/20	MOZ_R066	Nkganzo			63	328
Mozambique	07/22/20	MOZ_R011	Mdhala			160	915
Mozambique	07/23/20	MOZ_R059	Ronda			262	947
Mozambique	07/23/20	MOZ_R057	Munguissa			209	863
Mozambique	07/23/20	MOZ_R056	Mucoa			125	426
Mozambique	07/23/20	MOZ_R073	Madibunhana			196	774
Mozambique	07/24/20	MOZ_R006	7 Abril - Cura			162	803
Mozambique	07/23/20	MOZ_R005	Mutua			694	2934
Mozambique	07/22/20	MOZ_R037	Mucombe			143	599
Mozambique	07/22/20	MOZ_R083	25 de Setembro			163	1050
Mozambique	07/22/20	MOZ_R009	Bairro da unidade			322	1834
Mozambique	07/24/20	MOZ_R039	Nhanhemba 1			548	1409
Mozambique	07/24/20	MOZ_R041	Nhanhemba 2			260	1087
Mozambique	07/22/20	MOZ_R061	Mussocosa			42	148
Mozambique	07/23/20	MOZ_R028	Bandua sede			442	2210
Mozambique	07/23/20	MOZ_R080	Chingemidji			446	1592
Mozambique	07/24/20	MOZ_R093	Maxiquiri alto 3			155	775
Mozambique	07/24/20	MOZ_R043	Inhajou 2019			446	2232
Mozambique	07/23/20	MOZ_R049	Matundo - unidade Chimbonde			565	2851
Mozambique	07/24/20	MOZ_R002	Maximedje			189	935
Mozambique	07/24/20	MOZ_R040	Magaro			203	1340
Mozambique	07/24/20	MOZ_R064	Maxiquiri alto/Maxiquiri 1			1863	9315
Mozambique	07/22/20	MOZ_R094	Nhamacunta			430	2150
Mozambique	07/22/20	MOZ_R081	Maxiquiri 2			266	810
Mozambique	07/22/20	MOZ_R095	Machonjova			512	2560
Mozambique	07/23/20	MOZ_R030	Estaquinha sede			299	1495
Mozambique	07/24/20	MOZ_R082	Begaja			210	1641
Mozambique	07/24/20	MOZ_R008	Manhama 1			90	430
Mozambique	07/24/20	MOZ_R045	Manhama 2			263	1202
Mozambique	07/24/20	MOZ_R060	Geromi			384	1920
Mozambique	07/23/20	MOZ_R090	Nhacuecha			215	1142
Mozambique	07/24/20	MOZ_R010	Bandua 2019			866	3646
Mozambique	07/24/20	MOZ_R092	Ndoro 			200	1006
Mozambique	07/24/20	MOZ_R067	Chibue			154	1514
Mozambique	07/24/20	MOZ_R085	Chibue Mateo			98	542
Mozambique	07/24/20	MOZ_R007	Metuchira			370	2083
Mozambique	07/23/20	MOZ_R089	Tchetcha 1			218	1118
Mozambique	07/23/20	MOZ_R074	Matarara			195	831
Mozambique	07/24/20	MOZ_R042	Tossene Choma			339	2004
Mozambique	07/23/20	MOZ_R046	Manhandure			97	359
Mozambique	07/23/20	MOZ_R048	Mutassa			36	170
Mozambique	07/23/20	MOZ_R035	Zichão			41	132
Mozambique	07/23/20	MOZ_R044	Ngurue			138	588
Mozambique	07/23/20	MOZ_R036	Zibuia			61	355
Mozambique	07/23/20	MOZ_R091	Tchetcha 2			184	966
Mozambique	07/23/20	MOZ_R088	Magagade			175	970
Mozambique	07/23/20	MOZ_R013	Machacuari			22	115
Mozambique	08/07/20	MOZ_R061	Mussocosa			42	148
Mozambique	08/26/20	MOZ_R090	Nhacuecha			202	1088
Mozambique	08/26/19	MOZ_R088	Magagade			175	970
Mozambique	08/27/20	MOZ_R091	Tchetcha 2			184	966
Mozambique	08/27/20	MOZ_R089	Tchetcha 1			218	1118
Mozambique	08/28/20	MOZ_R092	Ndoro 			200	1008
Mozambique	09/02/20	MOZ_R015	Ndedja_1			405	2355
Mozambique	09/03/20	MOZ_R007	Metuchira			293	1698
Mozambique	08/25/20	MOZ_R069	Mandruzi			372	1858
Mozambique	08/25/20	MOZ_R005	Mutua			619	2400
Mozambique	09/03/20	MOZ_R006	7 Abril - Cura			162	804
Mozambique	08/26/20	MOZ_R004	Chicuaxa			551	2755
Mozambique	08/27/20	MOZ_R060	Geromi			384	1920
Mozambique	08/25/20	MOZ_R029	Macarate			461	2305
Mozambique	08/26/20	MOZ_R023	Muconja			250	1250
Mozambique	08/27/20	MOZ_R011	Mdhala			160	915
Mozambique	09/26/20	MOZ_R028	Bandua sede			442	2210
Mozambique	08/26/20	MOZ_R080	Chingemidji			446	1592
Mozambique	08/25/20	MOZ_R093	Maxiquiri alto 3			0	0
Mozambique	08/27/20	MOZ_R043	Inhajou 2019			446	2232
Mozambique	08/27/20	MOZ_R002	Maximedje			189	935
Mozambique	08/26/20	MOZ_R094	Nhamacunta			0	0
Mozambique	08/25/20	MOZ_R064	Maxiquiri alto/Maxiquiri 1			1863	9315
Mozambique	08/28/20	MOZ_R030	Estaquinha sede			299	1495
Mozambique	08/28/20	MOZ_R082	Begaja			210	1641
Mozambique	08/27/20	MOZ_R071	Digudiua			193	780
Mozambique	08/27/20	MOZ_R033	Gogodane			43	199
Mozambique	08/27/20	MOZ_R031	Namitangurini			218	1569
Mozambique	08/28/20	MOZ_R056	Mucoa			35	180
Mozambique	08/25/20	MOZ_R072	Macocoe			148	684
Mozambique	08/27/20	MOZ_R078	Landinho			300	1500
Mozambique	08/28/20	MOZ_R032	Mussaia			370	1847
Mozambique	09/27/20	MOZ_R058	Parreirão			410	2050
Mozambique	08/28/20	MOZ_R059	Ronda			90	269
Mozambique	08/27/20	MOZ_R053	Brigodo			138	262
Mozambique	08/27/20	MOZ_R057	Munguissa			24	52
Mozambique	08/26/20	MOZ_R013	Machacuari			22	115
Mozambique	08/26/20	MOZ_R022	Muchai			56	243
Mozambique	08/26/20	MOZ_R038	Muchambanha			56	214
Mozambique	08/26/20	MOZ_R047	Magueba			67	335
Mozambique	08/26/20	MOZ_R054	Gudza			144	864
Mozambique	08/25/20	MOZ_R070	Chiruca			30	147
Mozambique	08/27/20	MOZ_R086	Metchisso			217	764
Mozambique	08/25/20	MOZ_R050	Muawa			262	1310
Mozambique	08/27/20	MOZ_R020	Javera			30	134
Mozambique	08/25/20	MOZ_R075	Muoco Chiguendere (Madudo)			72	601
Mozambique	08/27/20	MOZ_R065	Nhamississua			46	182
Mozambique	08/27/20	MOZ_R035	Zichão			41	132
Mozambique	08/25/20	MOZ_R083	25 de Setembro			152	771
Mozambique	08/25/20	MOZ_R009	Bairro da unidade			322	1834
Mozambique	08/27/20	MOZ_R037	Mucombe			143	599
Mozambique	08/27/20	MOZ_R039	Nhanhemba 1			548	1409
Mozambique	09/02/20	MOZ_R041	Nhanhemba 2			260	1087
Mozambique	08/27/20	MOZ_R046	Manhandure			97	359
Mozambique	08/27/20	MOZ_R048	Mutassa			36	170
Mozambique	08/27/20	MOZ_R044	Ngurue			138	588
Mozambique	08/25/20	MOZ_R073	Madibunhana			110	423
Mozambique	08/27/20	MOZ_R034	Panducani			80	409
Mozambique	08/27/20	MOZ_R036	Zibuia			61	355
Mozambique	08/26/20	MOZ_R042	Tossene Choma			339	2004
Mozambique	08/27/20	MOZ_R074	Matarara			195	831
Mozambique	08/27/20	MOZ_R040	Magaro			143	879
Mozambique	08/27/20	MOZ_R052	Minas Gerais			142	632
Mozambique	08/27/20	MOZ_R045	Manhama 2			263	1202
Mozambique	08/27/20	MOZ_R008	Manhama 1			90	430
Mozambique	08/27/20	MOZ_R085	Chibue Mateo			98	542
Mozambique	08/27/20	MOZ_R067	Chibue			154	1514
Mozambique	08/28/20	MOZ_R049	Matundo - unidade Chimbonde			565	2851
Mozambique	09/26/20	MOZ_R010	Bandua 2019			866	3646
Mozambique	08/25/20	MOZ_R081	Maxiquiri 2			245	775
Mozambique	08/25/20	MOZ_R095	Machonjova			0	0
Mozambique	08/28/20	MOZ_R066	Nkganzo			63	331
Mozambique	08/25/20	MOZ_R017	Savane			258	682
Mozambique	09/24/20	MOZ_R073	Madibunhana			110	423
Mozambique	09/24/20	MOZ_R082	Begaja			210	1641
